0	10	81	1			0	0	1	3	0		454439	1	7f5629e3	f65467c7	30e79979	9a05483b	664ff944	919c68e4	b9c8edb8	6032e7d9	2e4e821f	8f21e45c	57606b4c	5ac24f29	f4fc3c5e	be4ee537	4a9e2549	4cdc3efa	d20856aa	b8170bba	139221a3	cee64d22	c777bad0	cad3390f	25bb40f0	2e662318	ff654802	de53bdf9
0	5	90		51	2	0	0	1	2	0	1	22989		4ba9ec22	710103fd	5676eb4b	6521d620	16420cce	6fcd6dcb	ed14e67a	09f8a09d	e25a4c11	2058adde	9754f6ec	12716184	bf78d0d4	521d9fcb	2b083b96	10dd3744	753da5f3	b8170bba	9512c20b	29a2a1bf	ba0496eb	c992fa6d	6cfbbb9d	8d86a15e	30436bfc	b757e957
0	8	55			4	0	0	520	1	0	1	18763		b1e51346	1d5d826a	f2ee7224	67ecc871	c6fc10d3	6fcd6dcb	6f822526	09f8a09d	2e4e821f	eb565278	83fd36b9	12716184	e07cc34d	55191c09	fe74e55e	10dd3744	753da5f3	a1eb1511	55191c09	c180ce3e	d3049ad5	45cb8d06	bf8c0d9d	0f434914	ff654802	b757e957
0	6	109	8	11	7	4	1	8	12	2	2	462	11	ae08ee40	3238d087	5f572d9f	67ecc871	ba560cfe	6fcd6dcb	8695f320	a7a62f00	dbe3aa6f	8e382108	f5e2672c	1e2ba9f5	f4fc3c5e	be4ee537	38969db7	4cdc3efa	753da5f3	a1eb1511	9512c20b	aa407b28	fb964222	016c9169	29730278	a6815071	d0b1afa5	b757e957
0	34		30	30		9	0	11	31	2		11	30	6dfe5365	b61ae950	b3233543	3f85ecae	4dc31926	6fcd6dcb	7c9d8323	05e18895	2e4e821f	b667b618	c27cc523	fc41f382	a77a4a56	2aaaa149	8afefc2d	94cc3bb5	753da5f3	b8170bba	9512c20b	ce691c0d	b3d21491	21040c49	bc7ba5b7	159c23b3	30436bfc	b757e957
1	605	2114	10	0	63	40	0	123	46	1	5	1	0	b401509b	8b68dbb8	1c24c189	2b2b03d3	c6fc10d3	6fcd6dcb	8fd64d3e	b376349d	2e4e821f	886a17a3	fa478aa9	12716184	a77a4a56	be4ee537	9ad63abb	4cdc3efa	d20856aa	628f1b8d	9512c20b	0e29b5da	0683bc6f	47b99d80	6c9c1aa8	6e6f29cc	ff654802	b757e957
0	147	537	10			0	0	2	11	0		481383	10		11b5bc17	068803cd	67ecc871	c6fc10d3	919c68e4	145ca57c	337bf7a5	e25a4c11			12716184	00c5ffb7	be4ee537	eb24f585	4cdc3efa	d20856aa	b8170bba	9512c20b				7d589e58	07339ee3	cdc3217e	b757e957
0	1	45	1	9	64	0	0	3	1	0	4	6459	1	288878ba	489aef86	7087c844	386c49ee	3a4478b5	6fcd6dcb	00ba3727	8f551379	54fc547f	3d91ed4c	6780db38	a146051e	a77a4a56	6d1cfe82	eea7f013	2514f91d	1f7fc70b	a1eb1511	9512c20b	559afef0	4f3cdb0d	e8feede5	26d998d8	26385424	337b81aa	6c730e3e
0	11	2517		252	2	0	0	1	0	0	1	5018			4feb9878	1fb45837	e43c5a81	27d2607e	6fcd6dcb	aedfc650	a77d6062	2e4e821f			3c9a680a	bf78d0d4	b62d0dc8	d6d40d86	10dd3744	1f7fc70b	b8170bba	9512c20b				30254c7c	03d34896	30436bfc	962813c6
0	27	391	5	47	5	1	0	1	35	1	4	560	19	e5f3fd8d	a15d1051	42f68d53	67ecc871	27d2607e	6fcd6dcb	8197bf54	43426c29	2e4e821f	7de9c0a9	6652dc64	12716184	a77a4a56	be4ee537	f3bbfe99	4cdc3efa	d20856aa	b8170bba	139221a3	febfd863	a3323ca1	c8e1ee56	1752e9e8	ca13c133	ff654802	ed10571d
0	1	4	2	101	1	0	0	7	2	0	1	22368	2	11440f4a	c95142d4	ca002cb6	f2463ffb	c51faa4e	6fcd6dcb	3adc0001	2d66062d	25dd8f9a	7d31cc1b	573186f5	de30f049	00c5ffb7		b102ee1b			7232d217	9512c20b	efab6d9a	a11a4eb5	cb426d7d		10e33767	0b3c06d0	74a20f02
0	15		15	35		0	0	44	15	0		2882	15	e5f3fd8d	77cf2e67	bfbe69f6	f2463ffb	c6fc10d3	6fcd6dcb	e7222fbe	43426c29	7cee8453	7de9c0a9	6652dc64	13a9f126	a77a4a56	be4ee537	f3bbfe99	4cdc3efa	d20856aa	b8170bba	9512c20b	febfd863	a3323ca1	c8e1ee56	1752e9e8	165fbf32	ff654802	962813c6
0	5	968	0	159	12	0	0	1720	14	0	8	5011	4	4a3130c4	683c18f3	8e589c41	f2463ffb	729e35ab	6fcd6dcb	f0c4ffcb	acd5c714	2e4e821f	2c4c6758	6c8ec5e9	49cac7ce	a77a4a56		559039fe			a1eb1511	9512c20b	54328034	f766202e	0fdd5872		2fd3180e	ff654802	b757e957
0	43	2404	7			0	0	37	8	0		7	7	6f4012dc	7b831047	858fcbd0	67ecc871	c6fc10d3	6fcd6dcb	49c6b0da	b69a2b08	dbe3aa6f	05d60064	8ed336bd	6e54605d	405ca118	be4ee537	9eb57ff0	4cdc3efa	d20856aa	a1eb1511	7a7178b2	7fce5c02	3e52fcaa	0584e3d6	14f4e1c8	a4e57f0a	d0b1afa5	2ccea557
0	2	20		16	1		0	2	0		1	11743		a1c393aa	cf1cf2ef	fb20093e	f2463ffb	220f618a	6fcd6dcb	2f930fab	69f5fa3a	a6d49e29	0e01d878	b2083727	90d172e4	00c5ffb7	40516e06	4825bb1f	844b3958	1f7fc70b	b8170bba	9512c20b	65d09b2b	ace2b290	5f380ac4	772b8251	1aa0a5a0	8310666b	b757e957
0	1	598	0					5	0			1	0	a5ba1c3d	8b68dbb8	d0e2daac	d9a8ea57	4ff7b61d	6fcd6dcb	c613116b	b376349d	2e4e821f	ac062eaf	750506a2	46c388c1	a77a4a56	be4ee537	9ad63abb	4cdc3efa	d20856aa	b8170bba	55191c09	080347b3	8e01df1e	607fc1a8	23750512	e8a7e055	30436bfc	b757e957
0	12	3		6		0	0	25	2	0		1725		105fc022	c3912001	b2ddcf17	f7f54f97	7d9350a3	6fcd6dcb	3bbe33de	09f8a09d	1df5e154	5f98022c	44143c95	5d5914bc	bf78d0d4	4c7b0a8a	2b083b96	10dd3744	1f7fc70b	b8170bba	64083ab9	fae082d7	8e85f77f	ef8e8131	2d5b9985	c7be9e87	ff654802	ed10571d
0	3	654		8	20	21	1	84	10	1	6	203		e5f3fd8d	77cf2e67	80b4abf3	e089db8b	4dc31926	6fcd6dcb	90d2bfb1	43426c29	2e4e821f	7de9c0a9	6652dc64	f864c05f	d49eb1df	be4ee537	f3bbfe99	4cdc3efa	d20856aa	7232d217	139221a3	febfd863	a3323ca1	c8e1ee56	1752e9e8	4c859bf2	30436bfc	962813c6
0	6		4	4		0	0	9	3	0		1971	4		710103fd	09cfe744	386c49ee	27d2607e	6fcd6dcb	beecc383	09f8a09d	54fc547f			09aa8f4d	00c5ffb7	521d9fcb	2b083b96	10dd3744	1f7fc70b	c013b6d8	9512c20b				30254c7c	641cdf7e	337b81aa	b757e957
0	13		0	1		0	1	2	1	0		1749	1	5deaeb35	f3535bf2	f6db4d90	e6b5b2ee	f6c31e42	6fcd6dcb	8dbaeb80	a7a62f00	dbe3aa6f	ee1541e5	49f10ff4	12716184	f4fc3c5e	be4ee537	38969db7	4cdc3efa	1f7fc70b	b8170bba	9512c20b	fdfdc8b2	8ca29126	24812626	29730278	f7730102	d0b1afa5	2ccea557
0		255				0	0	2	5	0		6392		8175c6fa	b61d7f21	3d2cb0ab	74fad1c0	5c0a60d8	6fcd6dcb	19f8f117	de6f40c6	54fc547f	56da032d	fa478aa9	12716184	e07cc34d		fff9fcb3			7232d217	9512c20b	262c9d3a	026ecd0f	2aea420e		8cefe66a	e5cb08fd	b757e957
0	1	166	1	60	2	0	0	18	2	0	2	6518	1	265366bf	b1feb7c7	03c789b6	67ecc871	6ffb14ab	6fcd6dcb	8ab9545a	ab96c6b2	2e4e821f	e63d98b4	c939136f	294795b1	bf78d0d4		5cbc7f6a			b8170bba	108a0699	47849e55	73b3f46d	d994ba60		f4f72f9c	ff654802	2ba8d787
0		424		81	11	0	0	1	22	0	7	3096			1d68333b	6d424938	eec6568a	27d2607e	6fcd6dcb	458440d6	20aa0da1	25dd8f9a			90887793	a77a4a56		03b666bf			b6bc86c5	9512c20b					2e1b4700	321935cd	b757e957
0	1	4296		920	1	0	0	0	4	0	1	7835		8a2b1e43	ccf7096a	6a46a695	6521d620	f7af0d11	6fcd6dcb	b6a35ce4	de6f40c6	e25a4c11	31184e3d	fa478aa9	31309cdc	00c5ffb7		fff9fcb3			b8170bba	9512c20b	8024f45f	0683bc6f	fa7eca6c		fec8c056	cdc3217e	ed10571d
0	28		6	31	6	1	0	936	0	1	1	643	28	ad98e872	420acc05	9febc6fc	f2463ffb	c6fc10d3	6fcd6dcb	41c974b7	e013af63	2e4e821f	62da11e3	14874876	ed74b368	a77a4a56	be4ee537	e9b95271	4cdc3efa	d20856aa	b8170bba	cc7a7d35	156cbe87	96fbe197	15562d5d	d3df7183	e716200f	30436bfc	e1be5ef2
0		81				0	0	0	4	0		1523		ad98e872	659bc58b	f4703a4d	9d24e8e8	a0c31391	6fcd6dcb	3e4d438f	32204401	2e4e821f	62da11e3	14874876	e4b423df	d49eb1df	be4ee537	9fe462fd	4cdc3efa	d20856aa	d9f758ff	cc7a7d35	156cbe87	96fbe197	15562d5d	d3df7183	20f66bed	30436bfc	fb98c4ed
0		28				0	0	-1	0	0		15311		36ad0c3a	d31cb8b8	8a598fce	55c86e22	c6fc10d3	6fcd6dcb	9b309072	038e402d	54fc547f	2ae53746	4471eee4	12716184	e07cc34d		a40e6b05			628f1b8d	9512c20b	46589188	dd43c238	c3fddafd		ed0cec52	337b81aa	6c730e3e
0	1	60					0	2	0			194330		faec4515	c811a3b8	f2077e43	6521d620	c6fc10d3	919c68e4	e87fcdaa	038e402d	7cee8453	20c6f366	6df0ce3b	3a4ae9e1	a77a4a56		55d038a7			b8170bba	7a7178b2	fac868ce	e58bdeba	84c30f18		75eda050	30436bfc	2f33557c
0	253	995	19		14	0	0	60	0	0	6	1584	110	ad98e872	cea68cd3	f19df729	6a6f0bfc	c6fc10d3	6fcd6dcb	b6db430e	c0375b13	7cee8453	62da11e3	14874876	9aa263a3	a77a4a56	be4ee537	fdc9e405	4cdc3efa	d20856aa	b8170bba	cc7a7d35	156cbe87	96fbe197	15562d5d	d3df7183	5dea4c3e	30436bfc	e1be5ef2
0	11	5100	1			0	0	0	24	0		6949	3	372034f9	305cd939	8c1471a4	3f85ecae	31bcc200	6fcd6dcb	6a2f7831	14e0cf1f	2e4e821f	e7f04942	750506a2	12716184	e07cc34d		880d8df2			a1eb1511	0a1d513f	b359c87c	8e01df1e	d6a6e652		ef4bc78c	30436bfc	2ccea557
0		334			6	0	0	1	4	0	1	20730		788a5d5b	0f636fe1	be78b4da	6faef306	1315f676	6fcd6dcb	5e54a399	cd5745bc	2e4e821f	16ec16d6	fa478aa9	12716184	e07cc34d		1748f7cb			b8170bba	9512c20b	ef426d46	0683bc6f	6e86ac23		35eb9d54	30436bfc	b757e957
0	18	22	4			0	0	6	4	0		1630	4	e5f3fd8d	77cf2e67	be908cfa	386c49ee	8884f6ae	6fcd6dcb	e87fcdaa	43426c29	2e4e821f	7de9c0a9	6652dc64	14b42e8d	a77a4a56	be4ee537	f3bbfe99	4cdc3efa	d20856aa	d9f758ff	9512c20b	febfd863	a3323ca1	c8e1ee56	1752e9e8	75eda050	30436bfc	962813c6
0	18	26				0	0	5	3	0		6592		240b1f33	d9e49385	85c6d267	b0c5e548	c6fc10d3	6fcd6dcb	242e0e60	f3209ba9	e0d906cb	2c5b672f	0da2c36c	46f0dd03	405ca118		248500f4			b8170bba	9512c20b	2db5f884	083b0a16	0e86296f		ba8c18ea	57e36578	6c730e3e
0	13	100	6		4	0	0	584	0	0	1	14257	9	ad98e872	107444b0	e5f2e164	f2463ffb	1315f676	6fcd6dcb	7207a047	5b36efb5	7cee8453	62da11e3	14874876	be865b3a	a77a4a56	be4ee537	050a3f52	4cdc3efa	d20856aa	7232d217	cc7a7d35	156cbe87	96fbe197	15562d5d	d3df7183	8b17110d	30436bfc	e1be5ef2
0		217				0	0	-1	2	0		52270		a6367ddd	5a257aba	396130f3	f2463ffb	1315f676	919c68e4	5d58930b	038e402d	e25a4c11	75df42a6	187a5c9f	ab281e2a	a77a4a56		18357394			a1eb1511	09c8c22c	8ce849a8	e62acaf8	ae63373d		63abc4c1	991321ea	b757e957
1	5	94			2	0	0	0	4	0	2	37526		84bff54b	9aceb6b6	247e7502	25e5922e	729e35ab	919c68e4	dfd120c8	ada59315	25dd8f9a	f2df3deb	dcb060b8	58cfca4d	a77a4a56		6322a260			b8170bba	9512c20b	66e0644c	8f01053b	385a453e		0ef93880	0b3c06d0	6c730e3e
0	10	537			3	0	0	18	1	0	2	12322		265366bf	7ef27c21	f406bb33	720ca231	729e35ab	6fcd6dcb	31c0123b	d4612c5c	25dd8f9a	e63d98b4	c939136f	d857c6af	bf78d0d4		1de734ba			b8170bba	9512c20b	47849e55	73b3f46d	d994ba60		9b5d63b6	0b3c06d0	b757e957
0	6	72		10	33		0	32	0		4	3656		cc1858ef	710103fd	4348ee7f	f2463ffb	c6fc10d3	6fcd6dcb	60b707ed	09f8a09d	2e4e821f	fd097575	f9a137db	53b03139	26bb0b02	9de16425	2b083b96	10dd3744	753da5f3	b8170bba	09c8c22c	bdc80ced	6983f855	627e1c8b	4ddb9b92	57e12694	ff654802	b757e957
0	11	125	3			0	0	3	5	0		378727	3	03fd28c6	d1c370c6	c3142471	67ecc871	4ff7b61d	919c68e4	5d55defc	93b30a05	7cee8453	3b9836d6	7cf0ec72	4fc53c69	bf78d0d4	be4ee537	a42e3352	4cdc3efa	d20856aa	b8170bba	9512c20b	7cb7fd29	e9d1e3bc	6c0485ce	02092d05	c1ee1066	ff654802	2ccea557
0	10	360	20	49	40	0	0	0	20	0	5	2964	20	f6771153	a53e0b4d	5ecccc0e	386c49ee	69be2783	6fcd6dcb	0b870df8	038e402d	2e4e821f	262cfd54	9ea863a6	70bb6668	a77a4a56		f51c2372			b7771e51	9512c20b	cd3b7315	e4a63bb6	6cb4d09b		4838425a	30436bfc	2ccea557
0	12	271	16	77	11	0	0	1	20	0	3	6425	16	76d82355	e358130f	92d7f1ec	67ecc871	f6ccb58f	6fcd6dcb	160d8db0	0d069417	2e4e821f	0609eebd	85403c75	a146051e	a77a4a56	be4ee537	aba14c67	4cdc3efa	d20856aa	4f90b71d	9512c20b	12c2b9fe	7e8af2c4	aa0f272b	c616738d	af730c91	ff654802	2ccea557
0	245	550	36	244		2	0	5	1	1		866	167	ad98e872	43ced263	0c848eed	f2463ffb	e755064d	6fcd6dcb	cc34c07b	67e82b4c	2e4e821f	62da11e3	14874876	12716184	bf78d0d4	be4ee537	077597e7	4cdc3efa	d20856aa	a1eb1511	cc7a7d35	156cbe87	96fbe197	15562d5d	d3df7183	50102273	ff654802	e1be5ef2
0	1	320	5	70	10	0	0	24	9	0	9	3487	5	73de94cd	ddbe7d50	fed8abdc	ff3629c4	e755064d	6fcd6dcb	c3d6cb75	401056fe	54fc547f	715fae79	f7efb428	12716184	00c5ffb7		c30e5c86			b8170bba	9512c20b	351b0209	af5e4036	92b8a8a9		16f4fa5f	337b81aa	ed10571d
0	1	330	2	39	7	0	0	0	34	0	2	63	2	265366bf	5b6b66b5	9b84d223	6521d620	4ff7b61d	6fcd6dcb	12d2971b	ab96c6b2	e25a4c11	e63d98b4	c939136f	73be1f84	d49eb1df		dd7f4897			b8170bba	108a0699	47849e55	73b3f46d	d994ba60		a86937f0	cdc3217e	2ba8d787
0	21	1684			3	0	0	124	0	0	1	6708		ad98e872	3dbb483e	5bd4f067	6faef306	1315f676	6fcd6dcb	16c09931	54cd7262	a48e16ed	62da11e3	14874876	bcaf6b4d	bf78d0d4	be4ee537	a63cedcf	4cdc3efa	d20856aa	2c353b9c	cc7a7d35	156cbe87	96fbe197	15562d5d	d3df7183	1eaafedd	30436bfc	e1be5ef2
0	2	97	1		30	0	0	48	0	0	3	10330	1	ad98e872	cea68cd3	16f5c7da	f2463ffb	c6fc10d3	6fcd6dcb	47410519	c0375b13	1df5e154	62da11e3	14874876	e28edfcd	a77a4a56	be4ee537	fdc9e405	4cdc3efa	d20856aa	b8170bba	cc7a7d35	156cbe87	96fbe197	15562d5d	d3df7183	0604d44b	30436bfc	e1be5ef2
0		321		54	9	0	0	42	6	0	8	1301		32818e9b	e851b29f	591d7449	e6b5b2ee	6ca919cf	6fcd6dcb	e87fcdaa	87f0509c	2e4e821f	04a93f2e	96e04ca5	cea3f5f3	a77a4a56	be4ee537	8609b4c8	4cdc3efa	d20856aa	b8170bba	9512c20b	a3d396c4	a43e6c0e	eff3e1cc	df6f1315	75eda050	30436bfc	b757e957
0		73	5		3	0	0	26	6	0	1	4760	5	788a5d5b	d07a6f06	c196e252	f8d4e630	f3a3dca4	6fcd6dcb	43b405da	32a89b0c	7cee8453	16ec16d6	fa478aa9	3f6695df	bf78d0d4		e33843b9			a1eb1511	9512c20b	ef426d46	0683bc6f	6e86ac23		69c776aa	ff654802	2ccea557
0	13	181	0	102	1	0	0	0	18	0	1	8730	15	b2d27a4e	3fa554c6	98e52c2c	9a05483b	f9814609	6fcd6dcb	0012fd41	ec70a584	2e4e821f	7d460bd9	fa478aa9	12716184	00c5ffb7		1db5813f			7232d217	0a1d513f	8b800a58	0683bc6f	1600d91a		fd38d8cb	d5578a54	b757e957
0	17	9	16			0	0	0	26	0		1203	16	341cc7aa	6d2a749a	110050a9	f2463ffb	4dc31926	6fcd6dcb	f0c11953	f3209ba9	54fc547f	cf9e63e5	0da2c36c	12716184	e07cc34d		248500f4			b8170bba	0a1d513f	463f3d0b	7fe52a5b	03ddb32c		1dfd4a37	e5cb08fd	6c730e3e
0	76	5	32		1	0	0	32	0	0	1	2162	35	ad98e872	cea68cd3	f19df729	d9a8ea57	c9647fd7	6fcd6dcb	b6db430e	c0375b13	2e4e821f	62da11e3	14874876	2d989a1e	00c5ffb7	be4ee537	fdc9e405	4cdc3efa	d20856aa	b8170bba	cc7a7d35	156cbe87	96fbe197	15562d5d	d3df7183	5dea4c3e	30436bfc	e1be5ef2
0	1	481	2	25	32	2	10	1	27	1	13	990	2	4d4b357f	567fbddd	17f8a1e6	3f85ecae	f0657c1f	6fcd6dcb	2d72123e	038e402d	2e4e821f	b6650f9d	87bcfb2f	3c595e37	26bb0b02		e0dce6f4			3dc29e85	09c8c22c	a945bc6f	fe4cbbd6	e7792696		59c61d47	ff654802	b757e957
0	163	129	1	77	57	0	0	162	1	0	8	11328	1	10a8c43d	c3912001	98bffec2	2a45a602	3119a80b	6fcd6dcb	94614923	09f8a09d	7cee8453	5d0d712b	f57f223c	fb15a148	a77a4a56	47293e83	2b083b96	10dd3744	753da5f3	a1eb1511	9512c20b	05a0731b	f4c1f979	87556a28	a09e7d6f	9866d78f	991321ea	ed10571d
0	93		12			0	0	0	12	0		64	12	6a6402aa	7e2740f8	3a36c988	3f85ecae	1315f676	6fcd6dcb	63d89022	56161697	2e4e821f	7e5c229e	84e941ab	12716184	e07cc34d	521d9fcb	af3b9f7f	1d738c50	1f7fc70b	b8170bba	0a1d513f	ad5c573d	3646c292	96b73eb2	8d663a3d	a413ea2a	991321ea	a0614ec9
0	5	1740	5	7	3	1	0	0	5	1	2	933	5	b31019ab	013ff42f	ddbf2d5c	3f85ecae	dcf95795	6fcd6dcb	ed96a350	038e402d	e0d906cb	3641ddb7	be230664	f75b7e6b	405ca118		88d342dd			d9f758ff	09c8c22c	69eccc75	f2a492f7	cabbd91f		7ce3b956	57e36578	b757e957
0	15	7	9			0	0	0	10	0		20	9	92864c24	070c56a5	eb26ff32	3b4bdd05	c6fc10d3	6fcd6dcb	5e6216de	038e402d	25dd8f9a	714b01e7	80c2a990	ec3edab2	405ca118		2e9aae1e			a1eb1511	9512c20b	aa273323	6366ed74	84356bb5		92a1e853	30436bfc	962813c6
0	90	722	9	467	6	0	0	16	1	0	3	10612	18	ad98e872	dd86c04a	c3b9b820	f2463ffb	dda69349	6fcd6dcb	b5232ad7	6b8ae8e7	2e4e821f	62da11e3	14874876	84793f60	a77a4a56	be4ee537	4fd34fbf	4cdc3efa	d20856aa	b8170bba	cc7a7d35	156cbe87	96fbe197	15562d5d	d3df7183	11a7b9f4	30436bfc	e1be5ef2
0	62	136	6	56	41	4	0	0	11	1	4	760	6	0fa7dd87	489aef86	3fcd7244	f2463ffb	c6fc10d3	6fcd6dcb	4ed0b9ef	8f551379	54fc547f	ce3e3069	74c1f946	f0a8436b	a77a4a56	521d9fcb	eea7f013	2514f91d	753da5f3	a1eb1511	9512c20b	e309d806	6bba46b9	25930267	ac9d53bd	10faae8f	337b81aa	6c730e3e
0	32		17			0	0	0	3	0		99	20	ad98e872	107444b0	d59825a5	aa933253	48012eba	6fcd6dcb	b073180b	5b36efb5	2e4e821f	62da11e3	14874876	12716184	a77a4a56	be4ee537	050a3f52	4cdc3efa	d20856aa	b8170bba	cc7a7d35	156cbe87	96fbe197	15562d5d	d3df7183	a9d0ae1b	30436bfc	e1be5ef2
0	14	25	6	57		0	0	31	15	0		1643	15	e55fa1c7	07b08945	1c3d4d1d	f2463ffb	1315f676	6fcd6dcb	b17f5ba9	b1e57a86	2e4e821f	51dc4f85	4ea55a88	fa394f3d	bf78d0d4	be4ee537	286ae93b	4cdc3efa	d20856aa	5e36880f	9512c20b	61307b96	58515851	d2dfad57	07c7adba	ad6b496e	30436bfc	de53bdf9
